9	 number of slices 
	 -2.282252 	 -1.285741 	 -1.108592 
	 -2.261213 	 -1.015398 	 -1.139889 
	 -2.214347 	 -0.760202 	 -1.166431 
	 -2.149214 	 -0.520821 	 -1.188974 
	 -2.069587 	 -0.295903 	 -1.208106 
	 -1.977078 	 -0.083669 	 -1.224228 
	 -1.872038 	 0.117437 	 -1.237572 
	 -1.753955 	 0.308420 	 -1.248206 
	 -1.621730 	 0.489490 	 -1.256035 
	 -1.473931 	 0.659835 	 -1.260799 
	 -1.309117 	 0.817418 	 -1.262082 
	 -1.126274 	 0.958872 	 -1.259355 
	 -0.925367 	 1.079646 	 -1.252046 
	 -0.707784 	 1.174382 	 -1.239643 
	 -0.480407 	 1.249834 	 -1.223753 
	 -0.243206 	 1.323448 	 -1.206542 
	 0.016248 	 1.399750 	 -1.187190 
	 0.310554 	 1.483057 	 -1.164837 
	 0.652309 	 1.577688 	 -1.138616 
	 1.012808 	 1.605183 	 -1.101959 
	 1.286999 	 1.435013 	 -1.050304 
	 1.490440 	 1.182004 	 -0.996207 
	 1.653859 	 0.909877 	 -0.944180 
	 1.791704 	 0.634547 	 -0.894599 
	 1.909716 	 0.357366 	 -0.846992 
	 2.009775 	 0.076163 	 -0.800880 
	 2.090479 	 -0.212010 	 -0.756053 
	 2.145968 	 -0.509297 	 -0.712896 
50	 points on slice 	3 
	 1.934045 	 -0.805945 	 -1.714385 
	 1.898428 	 -1.039405 	 -1.689297 
	 1.836302 	 -1.267564 	 -1.667816 
	 1.747480 	 -1.487311 	 -1.650350 
	 1.632520 	 -1.695340 	 -1.637247 
	 1.492984 	 -1.888619 	 -1.628712 
	 1.331315 	 -2.064902 	 -1.624752 
	 1.150382 	 -2.223037 	 -1.625192 
	 0.953092 	 -2.363383 	 -1.629663 
	 0.741434 	 -2.487225 	 -1.637786 
	 0.515650 	 -2.594360 	 -1.649557 
	 0.275338 	 -2.682404 	 -1.665319 
	 0.020748 	 -2.746048 	 -1.685704 
	 -0.245401 	 -2.776070 	 -1.711558 
	 -0.515175 	 -2.758758 	 -1.743703 
	 -0.774929 	 -2.683765 	 -1.781912 
	 -1.014214 	 -2.559081 	 -1.824028 
	 -1.228508 	 -2.397681 	 -1.867933 
	 -1.417150 	 -2.210422 	 -1.912204 
	 -1.580362 	 -2.004022 	 -1.956029 
	 -1.709116 	 -1.776934 	 -1.998598 
	 -1.753815 	 -1.513641 	 -2.036327 
	 -1.734209 	 -1.247525 	 -2.067257 
	 -1.710519 	 -1.005094 	 -2.094787 
	 -1.685277 	 -0.778678 	 -2.120152 
	 -1.655911 	 -0.561373 	 -2.143924 
	 -1.619980 	 -0.348310 	 -2.166439 
	 -1.573942 	 -0.136301 	 -2.187699 
	 -1.511733 	 0.075131 	 -2.207090 
	 -1.424180 	 0.281457 	 -2.223028 
	 -1.302599 	 0.472353 	 -2.233263 
	 -1.142880 	 0.633357 	 -2.235538 
	 -0.951139 	 0.753760 	 -2.229202 
	 -0.741775 	 0.833919 	 -2.215900 
	 -0.528290 	 0.882553 	 -2.198217 
	 -0.317915 	 0.909568 	 -2.178190 
	 -0.112324 	 0.922398 	 -2.156930 
	 0.090176 	 0.925950 	 -2.134859 
	 0.292854 	 0.922892 	 -2.111946 
	 0.497991 	 0.910549 	 -2.087605 
	 0.691035 	 0.854465 	 -2.059165 
	 0.879262 	 0.768893 	 -2.027592 
	 1.073702 	 0.676233 	 -1.994447 
	 1.283114 	 0.590748 	 -1.960530 
	 1.498641 	 0.484737 	 -1.923379 
	 1.685740 	 0.331584 	 -1.883523 
	 1.809270 	 0.127553 	 -1.844404 
	 1.883793 	 -0.099496 	 -1.807869 
	 1.927137 	 -0.333525 	 -1.773932 
	 1.943565 	 -0.569866 	 -1.742700 
50	 points on slice 	4 
	 1.507746 	 -0.834931 	 -2.773010 
	 1.501888 	 -1.061255 	 -2.745502 
	 1.440107 	 -1.279864 	 -2.725171 
	 1.330437 	 -1.479121 	 -2.712571 
	 1.186077 	 -1.652755 	 -2.707017 
	 1.020406 	 -1.799960 	 -2.707120 
	 0.843331 	 -1.923162 	 -2.711477 
	 0.660193 	 -2.025088 	 -2.719155 
	 0.473549 	 -2.107938 	 -2.729597 
	 0.284467 	 -2.173174 	 -2.742501 
	 0.093300 	 -2.221497 	 -2.757741 
	 -0.099745 	 -2.253593 	 -2.775210 
	 -0.294706 	 -2.270749 	 -2.794750 
	 -0.492158 	 -2.273407 	 -2.816371 
	 -0.692769 	 -2.260859 	 -2.840234 
	 -0.896648 	 -2.230986 	 -2.866617 
	 -1.102229 	 -2.179757 	 -2.895846 
	 -1.304096 	 -2.100539 	 -2.928145 
	 -1.491386 	 -1.986049 	 -2.963212 
	 -1.650684 	 -1.833953 	 -2.999846 
	 -1.772977 	 -1.650552 	 -3.036260 
	 -1.858315 	 -1.447903 	 -3.070962 
	 -1.913117 	 -1.237013 	 -3.103293 
	 -1.942691 	 -1.023816 	 -3.133108 
	 -1.948801 	 -0.811014 	 -3.160264 
	 -1.929787 	 -0.600745 	 -3.184312 
	 -1.879687 	 -0.397037 	 -3.204088 
	 -1.792885 	 -0.207401 	 -3.218032 
	 -1.673278 	 -0.039163 	 -3.225667 
	 -1.532012 	 0.105051 	 -3.227905 
	 -1.381281 	 0.228088 	 -3.226457 
	 -1.234867 	 0.352139 	 -3.225614 
	 -1.096023 	 0.488245 	 -3.227112 
	 -0.952839 	 0.611574 	 -3.226539 
	 -0.793255 	 0.696914 	 -3.219415 
	 -0.607579 	 0.723007 	 -3.202019 
	 -0.420269 	 0.726678 	 -3.181652 
	 -0.238138 	 0.722041 	 -3.160827 
	 -0.058606 	 0.706425 	 -3.138925 
	 0.119120 	 0.676760 	 -3.115475 
	 0.293958 	 0.629468 	 -3.090154 
	 0.463022 	 0.561261 	 -3.062872 
	 0.622546 	 0.470778 	 -3.033879 
	 0.769867 	 0.359699 	 -3.003680 
	 0.905110 	 0.231896 	 -2.972743 
	 1.031224 	 0.091116 	 -2.941207 
	 1.152367 	 -0.061153 	 -2.908793 
	 1.268389 	 -0.227488 	 -2.875199 
	 1.374285 	 -0.411449 	 -2.840538 
	 1.459777 	 -0.614877 	 -2.805722 
50	 points on slice 	5 
	 1.493440 	 -0.842866 	 -3.788452 
	 1.536839 	 -1.066921 	 -3.755750 
	 1.520674 	 -1.294724 	 -3.729203 
	 1.430188 	 -1.503433 	 -3.713295 
	 1.282134 	 -1.678177 	 -3.708013 
	 1.105721 	 -1.819717 	 -3.710015 
	 0.920780 	 -1.935934 	 -3.716116 
	 0.735490 	 -2.034361 	 -3.724469 
	 0.551087 	 -2.119774 	 -3.734343 
	 0.366085 	 -2.194841 	 -3.745570 
	 0.178056 	 -2.260666 	 -3.758284 
	 -0.015663 	 -2.316664 	 -3.772853 
	 -0.217278 	 -2.359594 	 -3.789926 
	 -0.426954 	 -2.381390 	 -3.810525 
	 -0.639806 	 -2.368763 	 -3.835759 
	 -0.844108 	 -2.308450 	 -3.865977 
	 -1.025817 	 -2.198291 	 -3.899884 
	 -1.177866 	 -2.051574 	 -3.935043 
	 -1.303183 	 -1.886882 	 -3.969466 
	 -1.407302 	 -1.715237 	 -4.002397 
	 -1.493997 	 -1.540531 	 -4.033773 
	 -1.564907 	 -1.363355 	 -4.063701 
	 -1.618647 	 -1.182876 	 -4.092130 
	 -1.649027 	 -0.998441 	 -4.118456 
	 -1.648967 	 -0.812583 	 -4.141573 
	 -1.618785 	 -0.630847 	 -4.160830 
	 -1.570481 	 -0.456572 	 -4.177143 
	 -1.515123 	 -0.287675 	 -4.192003 
	 -1.451080 	 -0.122176 	 -4.205475 
	 -1.374211 	 0.039706 	 -4.217070 
	 -1.279435 	 0.194635 	 -4.225810 
	 -1.161047 	 0.334424 	 -4.230041 
	 -1.014771 	 0.444882 	 -4.227523 
	 -0.842336 	 0.508874 	 -4.216314 
	 -0.662027 	 0.532929 	 -4.199262 
	 -0.490070 	 0.547996 	 -4.182019 
	 -0.325300 	 0.562734 	 -4.165535 
	 -0.161900 	 0.571073 	 -4.148406 
	 0.002075 	 0.567362 	 -4.129715 
	 0.164613 	 0.541830 	 -4.108468 
	 0.319244 	 0.486527 	 -4.084396 
	 0.461215 	 0.405755 	 -4.058563 
	 0.592341 	 0.310965 	 -4.032191 
	 0.717453 	 0.209258 	 -4.005628 
	 0.839658 	 0.100981 	 -3.978570 
	 0.960463 	 -0.016085 	 -3.950574 
	 1.080448 	 -0.144878 	 -3.921210 
	 1.198706 	 -0.288901 	 -3.890144 
	 1.311705 	 -0.451843 	 -3.857308 
	 1.413092 	 -0.636385 	 -3.823075 
50	 points on slice 	6 
	 1.000423 	 -0.708564 	 -4.874811 
	 1.028912 	 -0.863322 	 -4.852388 
	 1.045248 	 -1.029900 	 -4.829846 
	 1.041579 	 -1.206440 	 -4.808289 
	 1.006011 	 -1.384850 	 -4.790045 
	 0.927025 	 -1.549245 	 -4.778372 
	 0.806015 	 -1.685249 	 -4.774904 
	 0.657064 	 -1.789835 	 -4.778450 
	 0.494704 	 -1.868571 	 -4.786704 
	 0.327549 	 -1.929105 	 -4.797756 
	 0.158222 	 -1.976234 	 -4.810717 
	 -0.013526 	 -2.011831 	 -4.825381 
	 -0.188763 	 -2.035529 	 -4.841915 
	 -0.368024 	 -2.044071 	 -4.860781 
	 -0.548863 	 -2.028439 	 -4.882831 
	 -0.721556 	 -1.973247 	 -4.908897 
	 -0.871035 	 -1.870668 	 -4.938278 
	 -0.990374 	 -1.734664 	 -4.968467 
	 -1.087377 	 -1.589118 	 -4.997360 
	 -1.169997 	 -1.443971 	 -5.024605 
	 -1.239533 	 -1.298490 	 -5.050436 
	 -1.295764 	 -1.151497 	 -5.074977 
	 -1.337381 	 -1.002261 	 -5.098171 
	 -1.362063 	 -0.850877 	 -5.119751 
	 -1.367695 	 -0.698729 	 -5.139307 
	 -1.355658 	 -0.548055 	 -5.156716 
	 -1.328241 	 -0.400323 	 -5.172049 
	 -1.287344 	 -0.256121 	 -5.185444 
	 -1.234231 	 -0.115434 	 -5.197044 
	 -1.169443 	 0.022038 	 -5.206945 
	 -1.092782 	 0.156557 	 -5.215160 
	 -1.003314 	 0.287933 	 -5.221559 
	 -0.899354 	 0.414821 	 -5.225789 
	 -0.778410 	 0.533003 	 -5.227048 
	 -0.629473 	 0.607187 	 -5.219720 
	 -0.457282 	 0.612133 	 -5.201192 
	 -0.297600 	 0.630054 	 -5.185669 
	 -0.138149 	 0.642853 	 -5.169535 
	 0.023237 	 0.645104 	 -5.151873 
	 0.183998 	 0.623240 	 -5.131280 
	 0.332614 	 0.559419 	 -5.106817 
	 0.456523 	 0.454112 	 -5.079940 
	 0.556128 	 0.329315 	 -5.053339 
	 0.638603 	 0.201356 	 -5.028249 
	 0.709185 	 0.074972 	 -5.004677 
	 0.771136 	 -0.049679 	 -4.982281 
	 0.826592 	 -0.173918 	 -4.960657 
	 0.876912 	 -0.299644 	 -4.939420 
	 0.922814 	 -0.429053 	 -4.918216 
	 0.964296 	 -0.564541 	 -4.896746 
26	 points on slice 	7 
	 -1.567666 	 0.724603 	 -0.597324 
	 -1.620772 	 0.671920 	 -1.421175 
	 -1.602377 	 0.621007 	 -2.081185 
	 -1.529868 	 0.569612 	 -2.642079 
	 -1.420630 	 0.515486 	 -3.168584 
	 -1.292277 	 0.457603 	 -3.709098 
	 -1.163326 	 0.399847 	 -4.246710 
	 -1.043035 	 0.345641 	 -4.752714 
	 -0.902704 	 0.291658 	 -5.216542 
	 -0.722986 	 0.235875 	 -5.628033 
	 -0.559890 	 0.188247 	 -5.960513 
	 -0.452834 	 0.156920 	 -6.179629 
	 -0.299525 	 0.130831 	 -6.236813 
	 -0.011233 	 0.099660 	 -6.099817 
	 0.304799 	 0.075276 	 -5.815873 
	 0.534102 	 0.070302 	 -5.436006 
	 0.729292 	 0.078192 	 -4.946919 
	 0.959850 	 0.088964 	 -4.349361 
	 1.195646 	 0.098054 	 -3.764577 
	 1.391019 	 0.105155 	 -3.285924 
	 1.537818 	 0.121578 	 -2.774718 
	 1.638048 	 0.156147 	 -2.106426 
	 1.696840 	 0.196125 	 -1.445140 
	 1.719840 	 0.227787 	 -0.967419 
	 1.711643 	 0.255030 	 -0.611048 
	 1.676580 	 0.286152 	 -0.254120 
21	 points on slice 	8 
	 -0.690621 	 1.342111 	 -0.611721 
	 -0.607131 	 1.248094 	 -1.315006 
	 -0.527618 	 1.158753 	 -2.001023 
	 -0.427080 	 1.042990 	 -2.637394 
	 -0.335642 	 0.938929 	 -3.317239 
	 -0.282952 	 0.883771 	 -4.105815 
	 -0.241615 	 0.841793 	 -4.831433 
	 -0.177187 	 0.768692 	 -5.328694 
	 -0.084053 	 0.658744 	 -5.694316 
	 0.045168 	 0.504146 	 -6.032723 
	 0.253769 	 0.250200 	 -6.217061 
	 0.566713 	 -0.135512 	 -6.102119 
	 0.899755 	 -0.549378 	 -5.700562 
	 1.165423 	 -0.883144 	 -5.080877 
	 1.372541 	 -1.146025 	 -4.376997 
	 1.543270 	 -1.363718 	 -3.714452 
	 1.656830 	 -1.510381 	 -3.119721 
	 1.694437 	 -1.563174 	 -2.574016 
	 1.688255 	 -1.562817 	 -1.976528 
	 1.670793 	 -1.550062 	 -1.258915 
	 1.625015 	 -1.502249 	 -0.564722 
20	 points on slice 	9 
	 0.451107 	 1.645066 	 -0.242416 
	 0.437431 	 1.509317 	 -0.982154 
	 0.343449 	 1.222015 	 -1.755889 
	 0.233488 	 0.904635 	 -2.535863 
	 0.157271 	 0.650786 	 -3.302568 
	 0.106113 	 0.442605 	 -4.069489 
	 0.062842 	 0.247764 	 -4.843392 
	 0.034768 	 0.087545 	 -5.571175 
	 0.020944 	 -0.027692 	 -6.172184 
	 -0.037057 	 -0.184891 	 -6.515435 
	 -0.189612 	 -0.460492 	 -6.497916 
	 -0.397377 	 -0.791617 	 -6.178846 
	 -0.612418 	 -1.104739 	 -5.651010 
	 -0.842131 	 -1.423056 	 -4.979218 
	 -1.093592 	 -1.766232 	 -4.208594 
	 -1.317271 	 -2.043087 	 -3.333472 
	 -1.464244 	 -2.167908 	 -2.377298 
	 -1.544630 	 -2.187710 	 -1.530768 
	 -1.575163 	 -2.156360 	 -0.949733 
	 -1.540005 	 -2.022390 	 -0.483426 
1	 This last point is inner apex point 
	 -0.146480 	-0.043520 	-6.149381 
