368 	 total number of guide points 
   1        1.78812700        0.00000000       -0.00000000        0.00000000        0.00000000        0.30026874
   2        1.77183000       -0.23629200        0.00000000        0.00000000      352.40383157        0.30016921
   3        1.73654900       -0.47409300        0.00000000        0.00000000      344.72987363        0.30222071
   4        1.67892900       -0.71267200        0.00000000        0.00000000      336.99974203        0.30610077
   5        1.59422900       -0.94896600        0.00000000        0.00000000      329.23674530        0.31120226
   6        1.47702400       -1.17650100       -0.00000000        0.00000000      321.46145873        0.31656611
   7        1.32512500       -1.38734500        0.00000000        0.00000000      313.68595106        0.32146103
   8        1.14270300       -1.57763500        0.00000000        0.00000000      305.91633753        0.32623514
   9        0.93424100       -1.74522300        0.00000000        0.00000000      298.16073343        0.33133468
  10        0.70329400       -1.88813100        0.00000000        0.00000000      290.42943505        0.33703279
  11        0.45267000       -2.00338200        0.00000000        0.00000000      282.73233997        0.34331797
  12        0.18523100       -2.08550500        0.00000000        0.00000000      275.07559486        0.34971888
  13       -0.09436400       -2.12441800        0.00000000        0.00000000      267.45666469        0.35497961
  14       -0.37694700       -2.10848300       -0.00000000        0.00000000      259.86394767        0.35744647
  15       -0.64909000       -2.03192900       -0.00000000        0.00000000      252.28416714        0.35603272
  16       -0.89551500       -1.89474800       -0.00000000        0.00000000      244.70317063        0.35003982
  17       -1.10030200       -1.70099000       -0.00000000        0.00000000      237.10279689        0.33880256
  18       -1.24793500       -1.45891900       -0.00000000        0.00000000      229.45687174        0.32167646
  19       -1.34767200       -1.20451800       -0.00000000        0.00000000      221.78960638        0.30342732
  20       -1.43342000       -0.97418100       -0.00000000        0.00000000      214.20081410        0.29128886
  21       -1.51045200       -0.76327500       -0.00000000        0.00000000      206.80878751        0.28461725
  22       -1.58177800       -0.56464800       -0.00000000        0.00000000      199.64506268        0.28251809
  23       -1.65040900       -0.37115000       -0.00000000        0.00000000      192.67403820        0.28449859
  24       -1.71935600       -0.17562900       -0.00000000        0.00000000      185.83242722        0.29050050
  25       -1.79007600        0.02903900       -0.00000000        0.00000000      179.07061699        0.30062491
  26       -1.83210600        0.24676400       -0.00000000        0.00000000      172.32906913        0.31012276
  27       -1.78894100        0.46226200       -0.00000000        0.00000000      165.51169638        0.30996843
  28       -1.64733700        0.64497500       -0.00000000        0.00000000      158.61837321        0.29716481
  29       -1.47271300        0.79152200       -0.00000000        0.00000000      151.74381884        0.28127306
  30       -1.31436500        0.92127100       -0.00000000        0.00000000      144.97243414        0.27029670
  31       -1.16871100        1.03867200       -0.00000000        0.00000000      138.37145143        0.26346361
  32       -1.03062400        1.14756600       -0.00000000        0.00000000      131.92687204        0.25998167
  33       -0.89497500        1.25179700       -0.00000000        0.00000000      125.56295511        0.25938680
  34       -0.75663700        1.35520500       -0.00000000        0.00000000      119.17546265        0.26157882
  35       -0.61048200        1.46163400       -0.00000000        0.00000000      112.66887460        0.26682885
  36       -0.45138200        1.57492400       -0.00000000        0.00000000      105.99259782        0.27575915
  37       -0.27421100        1.69891800       -0.00000000        0.00000000       99.16865687        0.28929068
  38       -0.07369400        1.83372800       -0.00000000        0.00000000       92.30136870        0.30793680
  39        0.15099900        1.90200600       -0.00000000        0.00000000       85.46084619        0.31975618
  40        0.37882400        1.88642800       -0.00000000        0.00000000       78.64514645        0.32236470
  41        0.59561400        1.81467300       -0.00000000        0.00000000       71.82907178        0.32006893
  42        0.79836300        1.71032900       -0.00000000        0.00000000       64.97734457        0.31643092
